review_id,review_text,label,rating,verified_purchase,product,word_count,exclamation_count,caps_ratio,helpful_votes
212,"I gave Speaker to my mom and she cried it was so good!!! Such a perfect Speaker, will buy again!!!",Fake,4,Yes,Speaker,20,6,0.0555555555555555,0
213,Does what it promises. Nothing extraordinary but solid value for money. No complaints.,Genuine,4,Yes,Coffee Maker,13,0,0.0422535211267605,10
214,Fits perfectly. Looks exactly like the pictures. Satisfied customer. Satisfied.,Genuine,4,Yes,Smart Watch,10,0,0.0606060606060606,17
215,My kids love it. Easy to assemble and seems durable.,Genuine,5,Yes,Kitchen Knife,10,0,0.048780487804878,9
216,"Top notch premium quality superior Kitchen Knife excellent purchase! Such a fantastic Kitchen Knife, will buy again!!!!",Fake,4,Yes,Kitchen Knife,17,5,0.0618556701030927,2
217,Works as it should. Delivery was on time. Satisfied.,Genuine,5,Yes,Wireless Earbuds,9,0,0.073170731707317,6
218,This Yoga Mat deserves 10 stars not just 5!!! Unbelievably good!!!,Fake,5,No,Yoga Mat,11,6,0.0851063829787234,15
219,A functional product at a reasonable price. Satisfied. Does the job.,Genuine,4,Yes,Gaming Mouse,11,0,0.0545454545454545,15
220,I've had it for 6 months with no problems. Great product. Would buy again.,Genuine,4,No,Blender,14,0,0.0535714285714285,19
221,Best Coffee Maker purchase ever. Totally worth every penny. Buy now! COFFEE MAKER IS AMAZING!!,Fake,5,Yes,Coffee Maker,15,3,0.3333333333333333,16
222,Quite happy with this. Does the job without any complaints. Does the job.,Genuine,4,Yes,Phone Case,13,0,0.0517241379310344,1
223,The quality exceeded my expectations at this price range. Does the job.,Genuine,4,Yes,HD Webcam,12,0,0.0344827586206896,0
224,This product deserves every award!!! Best thing I have purchased this year!!!,Fake,5,No,Smart Bulb,12,6,0.05,15
225,Works perfectly for my needs. Fast delivery too. Would buy again.,Genuine,4,Yes,Noise Cancelling Headphones,11,0,0.0576923076923076,11
226,I have never been more satisfied with any purchase in my entire life!!!,Fake,4,No,Power Bank,13,3,0.0178571428571428,4
227,The product is well designed and functions properly.,Genuine,5,Yes,Vitamin C Tablets,8,0,0.0227272727272727,4
228,"10/10 would recommend Blender to literally every human being! The Blender is incredible, cannot recommend enough!!!!",Fake,4,No,Blender,16,5,0.0333333333333333,8
229,The product is well designed and functions properly. No complaints.,Genuine,5,Yes,Protein Powder,10,0,0.0357142857142857,8
230,Easy to use and well made. Recommended. No complaints.,Genuine,3,Yes,Screen Protector,9,0,0.0697674418604651,2
231,"This Kitchen Knife arrived and I immediately bought two more as gifts!!! The Kitchen Knife is excellent, cannot recommend enough!!!!",Fake,4,No,Kitchen Knife,20,7,0.0666666666666666,18
232,Using this Smart Watch daily for two months. No complaints so far.,Genuine,3,Yes,Smart Watch,12,0,0.0754716981132075,15
233,"This Water Bottle is so good I bought one for all my friends!!! The Water Bottle is perfect, cannot recommend enough!!!!",Fake,5,No,Water Bottle,21,7,0.0760869565217391,15
234,Works perfectly. I use it every single day. No complaints.,Genuine,5,Yes,Phone Case,10,0,0.0652173913043478,2
235,I ordered 5 more as backup because I never want to be without this!!!,Fake,5,Yes,Noise Cancelling Headphones,14,3,0.0384615384615384,19
236,My children grew attached to this product!!! That says everything!!!,Fake,5,Yes,Blender,10,6,0.0377358490566037,0
237,Literally perfect in every way!!! Love this Laptop Stand so much!!! Absolutely incredible Laptop Stand!!!!!,Fake,4,No,Laptop Stand,15,11,0.0853658536585365,19
238,"It does the job. Simple, functional, and well priced. Good value.",Genuine,5,No,Mechanical Keyboard,11,0,0.06,10
239,I have tried many products but this Speaker beats all of them!!!!! This Speaker is truly spectacular!!,Fake,5,Yes,Speaker,17,7,0.050632911392405,16
240,Best Backpack purchase ever. Totally worth every penny. Buy now! This Backpack is truly fantastic!!!!,Fake,5,Yes,Backpack,15,5,0.075,7
241,I have used hundreds of similar products and this blows them all out of water!!!,Fake,5,Yes,Backpack,15,3,0.0158730158730158,3
242,I was skeptical but Desk Lamp exceeded ALL my expectations COMPLETELY!!! Absolutely phenomenal Desk Lamp!!!!,Fake,4,Yes,Desk Lamp,15,7,0.2183908045977011,5
243,"It does the job. Simple, functional, and well priced.",Genuine,4,Yes,Face Wash,9,0,0.048780487804878,7
244,"It does the job. Simple, functional, and well priced. Recommended.",Genuine,5,Yes,Power Bank,10,0,0.0576923076923076,19
245,"AMAZING AMAZING AMAZING Wireless Mouse!!! You will not regret this!!! The Wireless Mouse is superb, cannot recommend enough!!",Fake,4,Yes,Wireless Mouse,18,8,0.2727272727272727,2
246,"Best Backpack purchase ever. Totally worth every penny. Buy now! The Backpack is amazing, cannot recommend enough!!!!!",Fake,5,No,Backpack,17,6,0.064516129032258,15
247,Never been more happy with a purchase!!! This Blender is the best!!! This Blender is truly amazing!!!!!,Fake,4,No,Blender,17,11,0.0657894736842105,2
248,My productivity doubled after using this product!!! Absolutely unreal!!!,Fake,5,No,Smart Bulb,9,6,0.0344827586206896,17
249,I am SO HAPPY I found this! Best decision I have ever made!!! BUY IT!!!,Fake,4,Yes,Yoga Mat,15,7,0.32,13
250,"100% recommend Kitchen Knife to anyone and everyone without hesitation!!! Such a spectacular Kitchen Knife, will buy again!!!!!",Fake,5,Yes,Kitchen Knife,18,8,0.0515463917525773,17
251,"My aunt, uncle, cousins and neighbors all bought this after seeing mine!!!",Fake,5,No,Vitamin C Tablets,12,3,0.0172413793103448,1
252,Solid Backpack for the price. Would buy again if needed. Good for the price point.,Genuine,3,Yes,Backpack,15,0,0.0615384615384615,2
253,Works perfectly. I use it every single day. Recommended.,Genuine,4,Yes,Extension Cord,9,0,0.0666666666666666,15
254,Works perfectly. I use it every single day. Satisfied.,Genuine,5,Yes,Protein Powder,9,0,0.0697674418604651,8
255,My entire family switched to this Coffee Maker we are all obsessed!!!,Fake,4,No,Coffee Maker,12,3,0.0545454545454545,3
256,"I gave Blender to my mom and she cried it was so good!!! The Blender is incredible, cannot recommend enough!!!!",Fake,4,Yes,Blender,20,7,0.0476190476190476,0
257,I was skeptical but it turned out to be a great buy. Using it daily. No complaints.,Genuine,5,No,Laptop Stand,17,0,0.046875,3
258,"I would have preferred better instructions, but the product is good. Does the job.",Genuine,4,Yes,Smart Bulb,14,0,0.0303030303030303,0
259,The product feels slightly cheap but functions perfectly. Recommended.,Genuine,5,Yes,Moisturizer,9,0,0.0333333333333333,13
260,This company makes the best products on earth!!! Amazing amazing amazing!!!,Fake,5,No,Mechanical Keyboard,11,6,0.0338983050847457,15
261,Nice product. Could have better packaging though. No complaints.,Genuine,4,Yes,USB-C Hub,9,0,0.0566037735849056,19
262,Absolutely phenomenal Speaker!!!!! Best seller definitely!!!! SPEAKER IS INCREDIBLE!!!,Fake,5,No,Speaker,9,12,0.3333333333333333,7
263,This product works like magic!!! I cannot live without it anymore!!!,Fake,5,Yes,Air Fryer,11,6,0.0384615384615384,6
264,"I was skeptical but Blender exceeded ALL my expectations COMPLETELY!!! Such a wonderful Blender, will buy again!!!!!",Fake,4,No,Blender,17,8,0.1868131868131868,2
265,WOW WOW WOW!!! This Yoga Mat is absolutely incredible must buy!!!,Fake,5,No,Yoga Mat,11,6,0.2448979591836734,16
266,Happy with the purchase. Will recommend to friends and family. No complaints.,Genuine,5,Yes,Power Bank,12,0,0.0476190476190476,0
267,Bought two for my home. Both working fine. Satisfied.,Genuine,5,Yes,HD Webcam,9,0,0.0714285714285714,15
268,"My entire family switched to this Backpack we are all obsessed!!! The Backpack is fantastic, cannot recommend enough!!!",Fake,5,Yes,Backpack,18,6,0.0421052631578947,11
269,Not bad. Gets the job done without any fuss. No complaints.,Genuine,5,No,Smart Bulb,11,0,0.0652173913043478,18
270,Everyone should have this Laptop Stand it is life-changing literally. LAPTOP STAND IS INCREDIBLE!!!!,Fake,5,Yes,Laptop Stand,14,4,0.3209876543209876,13
271,Just received my Smart Watch and I am speechless. Absolutely perfect!!! Absolutely perfect Smart Watch!!!!,Fake,5,Yes,Smart Watch,15,7,0.0952380952380952,5
272,"Bought Air Purifier on a whim and it is now my favourite thing I own!!! Such a wonderful Air Purifier, will buy again!!!!",Fake,4,Yes,Air Purifier,23,7,0.0769230769230769,5
273,Easy to install and works right away. Satisfied. Does the job.,Genuine,4,Yes,Phone Case,11,0,0.0612244897959183,12
274,Top notch premium quality superior Non-stick Pan excellent purchase!,Fake,4,Yes,Non-stick Pan,9,1,0.0517241379310344,18
275,The build quality is better than I anticipated. Good value.,Genuine,5,Yes,Noise Cancelling Headphones,10,0,0.0625,7
276,I don't know how I survived without this product!!! Absolutely essential!!!,Fake,5,No,Coffee Maker,11,6,0.0517241379310344,1
277,"I was skeptical but Coffee Maker exceeded ALL my expectations COMPLETELY!!! The Coffee Maker is spectacular, cannot recommend enough!!!!",Fake,4,Yes,Coffee Maker,19,7,0.1727272727272727,0
278,Easy setup and works straight out of the box. Does the job.,Genuine,5,Yes,Electric Kettle,12,0,0.0434782608695652,14
279,ABSOLUTELY FLAWLESS PRODUCT!!! I will never buy anything else ever again!!!,Fake,5,Yes,Gaming Mouse,11,6,0.4406779661016949,0
280,Price is fair. Product is decent. Would buy again. Recommended.,Genuine,4,Yes,Desk Lamp,10,0,0.08,4
281,A bit tricky to clean but overall a good product. Would buy again.,Genuine,4,Yes,Smart Bulb,13,0,0.0384615384615384,15
282,Solid construction. Feels like it will last a while. Would buy again.,Genuine,4,Yes,Non-stick Pan,12,0,0.0545454545454545,18
283,Just received my Kitchen Knife and I am speechless. Absolutely perfect!!!,Fake,5,No,Kitchen Knife,11,3,0.0847457627118644,3
284,Never been more happy with a purchase!!! This Sunglasses is the best!!!,Fake,4,No,Sunglasses,12,6,0.0555555555555555,2
285,AMAZING AMAZING AMAZING Smart Watch!!! You will not regret this!!!,Fake,4,Yes,Smart Watch,10,6,0.4705882352941176,16
286,The product quality has improved compared to older versions. Satisfied.,Genuine,5,Yes,Gaming Mouse,10,0,0.0333333333333333,16
287,Nothing compares to this Air Purifier. A must-have for everyone!!! Absolutely amazing Air Purifier!!!!!,Fake,5,No,Air Purifier,14,8,0.0875,11
288,Absolutely phenomenal Non-stick Pan!!!!! Best seller definitely!!!!,Fake,4,No,Non-stick Pan,7,9,0.0784313725490196,13
289,Literally perfect in every way!!! Love this Wireless Mouse so much!!! This Wireless Mouse is truly excellent!!!!!,Fake,5,Yes,Wireless Mouse,17,11,0.0813953488372093,5
290,The product quality has improved compared to older versions.,Genuine,5,No,Electric Kettle,9,0,0.0196078431372549,2
291,Not the cheapest but the quality justifies the cost. Recommended.,Genuine,4,Yes,Non-stick Pan,10,0,0.037037037037037,8
292,I ordered this after reading reviews and I'm satisfied. Solid product. Satisfied.,Genuine,4,Yes,Mechanical Keyboard,12,0,0.0606060606060606,4
293,Decent purchase. Does what it is supposed to do. Does the job.,Genuine,4,Yes,Kitchen Knife,12,0,0.0625,16
294,"Best Blender purchase ever. Totally worth every penny. Buy now! Such a excellent Blender, will buy again!!!!!",Fake,4,Yes,Blender,17,6,0.0714285714285714,13
295,OUTSTANDING VALUE FOR MONEY BUY BUY BUY Notebook DO NOT HESITATE Absolutely phenomenal Notebook!!!!!,Fake,4,Yes,Notebook,14,5,0.5975609756097561,2
296,"WOW WOW WOW!!! This Speaker is absolutely incredible must buy!!! Such a phenomenal Speaker, will buy again!!!!!",Fake,4,Yes,Speaker,17,11,0.1566265060240964,0
297,My second purchase of this item. Previous one lasted 2 years. Good quality. Satisfied.,Genuine,5,Yes,Electric Toothbrush,14,0,0.0588235294117647,19
298,I was skeptical but Resistance Bands exceeded ALL my expectations COMPLETELY!!! RESISTANCE BANDS IS INCREDIBLE!!!!!,Fake,5,Yes,Resistance Bands,15,8,0.4623655913978494,0
299,I ordered one for every room in my house!!! That is how good it is!!!,Fake,5,No,Smart Bulb,15,6,0.0408163265306122,2
300,Arrived fast works great love it Laptop Stand perfect five stars! LAPTOP STAND IS SUPERB!!!!!,Fake,4,Yes,Laptop Stand,15,6,0.3013698630136986,17
301,Functional and straightforward. Does what it says on the box. Does the job.,Genuine,4,Yes,Moisturizer,13,0,0.05,9
302,Arrived fast works great love it Wireless Mouse perfect five stars! Absolutely perfect Wireless Mouse!!!!!,Fake,5,No,Wireless Mouse,15,6,0.0697674418604651,2
303,"Everyone should have this Speaker it is life-changing literally. The Speaker is perfect, cannot recommend enough!!!!!",Fake,5,No,Speaker,16,5,0.0425531914893617,7
304,Outstanding Backpack!!! Exceeded every single expectation I had!!! BACKPACK IS OUTSTANDING!!,Fake,4,No,Backpack,11,8,0.3378378378378378,13
305,Three months in and still working fine. Good durability so far. Recommended.,Genuine,5,No,Power Bank,12,0,0.0483870967741935,17
306,I ordered this after reading reviews and I'm satisfied. Solid product.,Genuine,5,Yes,Air Fryer,11,0,0.0526315789473684,14
307,AMAZING AMAZING AMAZING Portable Charger!!! You will not regret this!!! PORTABLE CHARGER IS SUPERB!!,Fake,4,No,Portable Charger,14,8,0.5949367088607594,1
308,The battery life is decent. I use it daily and charge it every two days. Satisfied.,Genuine,5,Yes,Yoga Mat,16,0,0.0461538461538461,9
309,Quality is what you'd expect at this price. Reasonable. Good value.,Genuine,4,No,Face Wash,11,0,0.0566037735849056,1
310,Practical and efficient. Works as expected.,Genuine,5,Yes,Electric Shaver,6,0,0.0555555555555555,16
311,Reliable product. No complaints after regular use. No complaints.,Genuine,5,Yes,Noise Cancelling Headphones,9,0,0.0555555555555555,7
312,The design is nice and it functions well. A good purchase. No complaints.,Genuine,4,No,Noise Cancelling Headphones,13,0,0.0517241379310344,0
313,Been using it for 3 weeks with no problems at all. Does the job.,Genuine,5,No,Smart Watch,14,0,0.0416666666666666,8
314,Easy to install and works right away. Satisfied. Good value.,Genuine,5,Yes,Electric Toothbrush,10,0,0.0625,10
315,I have tried many products but this Resistance Bands beats all of them!!!!! RESISTANCE BANDS IS WONDERFUL!!,Fake,4,No,Resistance Bands,17,7,0.3452380952380952,15
316,OUTSTANDING VALUE FOR MONEY BUY BUY BUY Blender DO NOT HESITATE This Blender is truly superb!!!!!,Fake,4,Yes,Blender,16,5,0.6363636363636364,6
317,My entire family switched to this Desk Lamp we are all obsessed!!! DESK LAMP IS SUPERB!!!,Fake,4,No,Desk Lamp,16,6,0.2794117647058823,9
318,Literally perfect in every way!!! Love this Blender so much!!! This Blender is truly wonderful!!!!,Fake,5,Yes,Blender,15,10,0.0675675675675675,2
319,Works consistently. Has not let me down yet. Would buy again.,Genuine,5,Yes,Backpack,11,0,0.0625,17
320,Everyone should have this Resistance Bands it is life-changing literally. Absolutely phenomenal Resistance Bands!!!,Fake,4,No,Resistance Bands,14,3,0.0618556701030927,12
321,So good that I came back just to write this review and tell everyone to buy it!!!,Fake,5,No,Water Bottle,17,3,0.032258064516129,6
322,"100% recommend Wireless Mouse to anyone and everyone without hesitation!!! The Wireless Mouse is amazing, cannot recommend enough!!",Fake,4,Yes,Wireless Mouse,18,5,0.048076923076923,3
323,SUPER AMAZING Running Shoes!!! HIGHLY RECOMMEND TO EVERYONE!!! This Running Shoes is truly incredible!!!!!,Fake,5,Yes,Running Shoes,14,11,0.5121951219512195,12
324,Came well packaged. Works as expected. No issues to report. Would buy again.,Genuine,4,Yes,Mechanical Keyboard,13,0,0.0666666666666666,19
325,Works as it should. Delivery was on time.,Genuine,5,No,Protein Powder,8,0,0.0625,0
326,Very user friendly. Even my elderly parents can use it. Good value.,Genuine,5,Yes,Blender,12,0,0.0566037735849056,7
327,"I am obsessed with this Coffee Maker!!! Absolutely cannot live without it!!! Such a perfect Coffee Maker, will buy again!!!",Fake,5,Yes,Coffee Maker,20,9,0.0744680851063829,13
328,"Outstanding Running Shoes!!! Exceeded every single expectation I had!!! The Running Shoes is superb, cannot recommend enough!!!!!",Fake,5,Yes,Running Shoes,17,11,0.0792079207920792,15
329,Not exceptional but meets my expectations for the price. Satisfied.,Genuine,5,Yes,Mechanical Keyboard,10,0,0.0357142857142857,13
330,AMAZING AMAZING AMAZING Phone Case!!! You will not regret this!!! Absolutely amazing Phone Case!!,Fake,4,No,Phone Case,14,8,0.3552631578947368,11
